ID	Disease_ID	Disorder_name	gene	Gene_symbols	OMIM_ID	Chromosome	Class	OMIM_Disease_ID
2613	1398	Sitosterolemia, 210250 (3)	ABCG5	ABCG5	605459	2p21	Metabolic	210250
2614	1398	Sitosterolemia, 210250 (3)	ABCG8	ABCG8	605460	2p21	Metabolic	210250
2615	1399	Situs ambiguus (3)	NODAL	NODAL	601265	Chr.10	Developmental	
2616	1399	Situs inversus viscerum, 270100 (3)	DNAH11	DNAH11, DNAHC11	603339	Chr.7	Developmental	270100
2617	1400	Sjogren-Larsson syndrome, 270200 (3)	ALDH3A2	ALDH3A2, ALDH10, SLS, FALDH	609523	17p11.2	Metabolic	270200
2618	1401	Skin fragility-woolly hair syndrome, 607655 (3)	DSP	DSP, KPPS2, PPKS2	125647	6p24	Dermatological	607655
2619	1403	Slow acetylation (3)	NAT2	NAT2, AAC2	243400	8p23.1-p21.3	Metabolic	
2620	1404	Slowed nerve conduction velocity, AD, 608236 (3)	ARHGEF10	ARHGEF10, KIAA0294	608136	8p23	Neurological	608236
2621	1406	Small patella syndrome, 147891 (3)	TBX4	TBX4	601719	17q21-q22	Skeletal	147891
2622	1408	SMED Strudwick type, 184250 (3)	COL2A1	COL2A1	120140	12q13.11-q13.2	Skeletal	184250
2623	1409	Smith-Fineman-Myers syndrome, 309580 (3)	ATRX	ATRX, XH2, XNP, MRXS3, SHS	300032	Xq13	multiple	309580
2624	1410	Smith-Lemli-Opitz syndrome, 270400 (3)	DHCR7	DHCR7, SLOS	602858	11q12-q13	multiple	270400
2625	1411	Smith-Magenis syndrome, 182290 (3)	RAI1	RAI1, SMCR, SMS	607642	17p11.2	multiple	182290
2626	1412	Smith-McCort dysplasia, 607326 (3)	DYM	DYM, FLJ90130, DMC, SMC	607461	18q12-q21.1	Skeletal	607326
2627	1414	Solitary median maxillary central incisor, 147250 (3)	SHH	SHH, HPE3, HLP3, SMMCI	600725	7q36	Skeletal	147250
2628	1415	Somatotrophinoma (3)	GNAS	GNAS, GNAS1, GPSA, POH, PHP1B, PHP1A, AHO	139320	20q13.2	Endocrine	
2629	1416	Sorsby fundus dystrophy, 136900 (3)	TIMP3	TIMP3, SFD	188826	22q12.1-q13.2	Ophthamological	136900
2630	1417	Sotos syndrome, 117550 (3)	NSD1	NSD1, ARA267, STO	606681	5q35	Developmental	117550
2631	1418	Spastic ataxia, Charlevoix-Saguenay type, 270550 (3)	SACS	SACS, ARSACS	604490	13q12	Neurological	270550
2632	1418	Spastic paralysis, infantile onset ascending, 607225 (3)	ALS2	ALS2, ALSJ, PLSJ, IAHSP	606352	2q33	Neurological	607225
2633	1418	Spastic paraplegia 10, 604187 (3)	KIF5A	KIF5A, NKHC, SPG10	602821	12q13	Neurological	604187
2634	1418	Spastic paraplegia-13, 605280 (3)	HSPD1	HSPD1, SPG13, HSP60	118190	2q33.1	Neurological	605280
2635	1418	Spastic paraplegia-2, 312920 (3)	PLP1	PLP1, PMD	300401	Xq22	Neurological	312920
2636	1418	Spastic paraplegia-3A, 182600 (3)	SPG3A	SPG3A	606439	14q11-q21	Neurological	182600
2637	1418	Spastic paraplegia-4, 182601 (3)	SPG4	SPG4, SPAST	604277	2p22-p21	Neurological	182601
2638	1418	Spastic paraplegia-6, 600363 (3)	NIPA1	NIPA1, SPG6	608145	15q11.1	Neurological	600363
2639	1418	Spastic paraplegia-7, 607259 (3)	PGN	PGN, SPG7, CMAR, CAR	602783	16q24.3	Neurological	607259
2640	3419	Specific granule deficiency, 245480 (3)	CEBPE	CEBPE, CRP1	600749	14q11.2	Immunological	245480
2641	1419	Speech-language disorder-1, 602081 (3)	FOXP2	FOXP2, SPCH1, TNRC10, CAGH44	605317	7q31	Neurological	602081
2642	1422	Spermatogenic failure, susceptibility to (3)	DAZL	DAZL, DAZH, SPGYLA	601486	3p24	Renal	
2643	1423	Spherocytosis-1 (3)	SPTB	SPTB	182870	14q22-q23.2	Hematological	
2644	1423	Spherocytosis-2 (3)	ANK1	ANK1, SPH2	182900	8p11.2	Hematological	
2645	1423	Spherocytosis, hereditary (3)	SLC4A1	SLC4A1, AE1, EPB3	109270	17q21-q22	Hematological	
2646	1423	Spherocytosis, hereditary, Japanese type (3)	EPB42	EPB42	177070	15q15	Hematological	
2647	1423	Spherocytosis, recessive (3)	SPTA1	SPTA1	182860	1q21	Hematological	
2648	1425	Spina bifida, 601634 (3)	MTHFD	MTHFD, MTHFC	172460	14q24	Developmental	601634
2649	1425	Spina bifida, risk of, 601634, 182940 (3)	MTR	MTR	156570	1q43	Developmental	182940
2650	1425	Spina bifida, risk of, 601634, 182940 (3)	MTRR	MTRR	602568	5p15.3-p15.2	Developmental	182940
2651	1426	Spinal and bulbar muscular atrophy of Kennedy, 313200 (3)	AR	AR, DHTR, TFM, SBMA, KD, SMAX1	313700	Xq11-q12	Muscular	313200
2652	1426	Spinal muscrular atrophy, late-onset, Finkel type, 182980 (3)	VAPB	VAPB, VAPC, ALS8	605704	20q13.3	Muscular	182980
2653	1426	Spinal muscular atrophy-1, 253300 (3)	SMN1	SMN1, SMA1, SMA2, SMA3, SMA4	600354	5q12.2-q13.3	Muscular	253300
2654	1426	Spinal muscular atrophy-2, 253550 (3)	SMN1	SMN1, SMA1, SMA2, SMA3, SMA4	600354	5q12.2-q13.3	Muscular	253550
2655	1426	Spinal muscular atrophy-3, 253400 (3)	SMN1	SMN1, SMA1, SMA2, SMA3, SMA4	600354	5q12.2-q13.3	Muscular	253400
2656	1426	Spinal muscular atrophy-4, 271150 (3)	SMN1	SMN1, SMA1, SMA2, SMA3, SMA4	600354	5q12.2-q13.3	Muscular	271150
2657	1426	Spinal muscular atrophy, distal, type V, 600794 (3)	BSCL2	BSCL2, SPG17	606158	11q13	Muscular	600794
2658	1426	Spinal muscular atrophy, distal, type V, 600794 (3)	GARS	GARS, SMAD1, CMT2D	600287	7p15	Muscular	600794
2659	1426	Spinal muscular atrophy, juvenile (3)	HEXB	HEXB	606873	5q13	Muscular	
2660	1426	Spinal muscular atrophy with respiratory distress, 604320 (3)	IGHMBP2	IGHMBP2, SMUBP2, CATF1, SMARD1	600502	11q13.2-q13.4	Muscular	604320
2661	1428	Spinocerebellar ataxia-10 (3)	ATXN10	ATXN10, SCA10	603516	22q13	Neurological	
2662	1428	Spinocerebellar ataxia-1, 164400 (3)	ATXN1	ATXN1, ATX1, SCA1	601556	6p23	Neurological	164400
2663	1428	Spinocerebellar ataxia 12, 604326 (3)	PPP2R2B	PPP2R2B	604325	5q31-q33	Neurological	604326
2664	1428	Spinocerebellar ataxia 14, 605361 (3)	PRKCG	PRKCG, PKCC, PKCG, SCA14	176980	19q13.4	Neurological	605361
2665	1428	Spinocerebellar ataxia 17, 607136 (3)	TBP	TBP, SCA17	600075	6q27	Neurological	607136
2666	1428	Spinocerebellar ataxia-2, 183090 (3)	ATXN2	ATXN2, ATX2, SCA2	601517	12q24	Neurological	183090
2667	1428	Spinocerebellar ataxia 25 (3)	SCA25	SCA25	608703	2p21-p13	Neurological	25
2668	1428	Spinocerebellar ataxia-27, 609307 (3)	FGF14	FGF14, FHF4, SCA27	601515	13q34	Neurological	609307
2669	1428	Spinocerebellar ataxia 4, pure Japanese type, 117210 (3)	PLEKHG4	PLEKHG4	609526	16q22.1	Neurological	117210
2670	1428	Spinocerebellar ataxia-6, 183086 (3)	CACNA1A	CACNA1A, CACNL1A4, SCA6	601011	19p13	Neurological	183086
2671	1428	Spinocerebellar ataxia-7, 164500 (3)	ATXN7	ATXN7, SCA7, OPCA3	607640	3p21.1-p12	Neurological	164500
2672	1428	Spinocerebellar ataxia 8, 608768 (3)	SCA8	SCA8	603680	13q21	Neurological	608768
2673	1428	Spinocerebellar ataxia, autosomal recessive with axonal neuropathy, 607250 (3)	TDP1	TDP1	607198	14q31-q32	Neurological	607250
2674	1430	Split hand/foot malformation, type 3, 600095 (3)	SHFM3	SHFM3, DAC	608071	10q24	Skeletal	600095
2675	1430	Split-hand/foot malformation, type 4, 605289 (3)	TP73L	TP73L, TP63, KET, EEC3, SHFM4, LMS, RHS	603273	3q27	Skeletal	605289
2676	1432	Spondylocarpotarsal synostosis syndrome, 272460 (3)	FLNB	FLNB, SCT, AOI	603381	3p14.3	Skeletal	272460
2677	1433	Spondylocostal dysostosis, autosomal recessive, 1, 277300 (3)	DLL3	DLL3, SCDO1	602768	19q13	Skeletal	277300
2678	1433	Spondylocostal dysostosis, autosomal recessive 2, 608681 (3)	MESP2	MESP2	605195	15q26.1	Skeletal	608681
2679	1435	Spondyloepimetaphyseal dysplasia, 608728 (3)	MATN3	MATN3, EDM5, HOA	602109	2p24-p23	Skeletal	608728
2680	1435	Spondyloepiphyseal dysplasia, Kimberley type, 608361 (3)	AGC1	AGC1, CSPG1, MSK16, SEDK	155760	15q26.1	Skeletal	608361
2681	1435	Spondyloepiphyseal dysplasia, Omani type, 608637 (3)	CHST3	CHST3, C6ST, C6ST1	603799	10q22.1	Skeletal	608637
2682	1435	Spondyloepiphyseal dysplasia tarda, 313400 (3)	SEDL	SEDL, SEDT	300202	Xp22.2-p22.1	Skeletal	313400
2683	1435	Spondyloepiphyseal dysplasia tarda with progressive arthropathy, 208230 (3)	WISP3	WISP3, PPAC, PPD	603400	6q22-q23	Skeletal	208230
2684	1436	Spondylometaphyseal dysplasia, Japanese type (3)	COL10A1	COL10A1	120110	6q21-q22.3	Skeletal	
2685	1437	Squamous cell carcinoma, burn scar-related, somatic (3)	TNFRSF6	TNFRSF6, APT1, FAS, CD95, ALPS1A	134637	10q24.1	Cancer	
2686	1437	Squamous cell carcinoma, head and neck, 601400 (3)	ING1	ING1	601566	13q34	Cancer	601400
2687	1437	Squamous cell carcinoma, head and neck, 601400 (3)	TNFRSF10B	TNFRSF10B, DR5, TRAILR2	603612	8p22-p21	Cancer	601400
2688	1438	Stapes ankylosis syndrome without symphalangism, 184460 (3)	NOG	NOG, SYM1, SYNS1	602991	17q22	multiple	184460
2689	1439	Stargardt disease-1, 248200 (3)	ABCA4	ABCA4, ABCR, STGD1, FFM, RP19	601691	1p21-p13	Ophthamological	248200
2690	1439	Stargardt disease 3, 600110 (3)	ELOVL4	ELOVL4, ADMD, STGD2, STGD3	605512	6q14	Ophthamological	600110
2691	1440	Startle disease, autosomal recessive (3)	GLRA1	GLRA1, STHE	138491	5q32	Neurological	
2692	1440	Startle disease/hyperekplexia, autosomal dominant, 149400 (3)	GLRA1	GLRA1, STHE	138491	5q32	Neurological	149400
2693	1441	STAT1 deficiency, complete (3)	STAT1	STAT1	600555	2q32.2-q32.3	Unclassified	
2694	1442	Statins, attenuated cholesterol lowering by (3)	HMGCR	HMGCR	142910	5q13.3-q14	Metabolic	
2695	1444	Steatocystoma multiplex, 184500 (3)	KRT17	KRT17, PC2, PCHC1	148069	17q12-q21	Dermatological	184500
2696	1445	Stem-cell leukemia/lymphoma syndrome (3)	ZNF198	ZNF198, SCLL, RAMP, FIM	602221	13q11-q12	Cancer	
2697	1446	Stevens-Johnson syndrome, carbamazepine-induced, susceptibility to, 608579 (3)	HLA-B	HLA-B	142830	6p21.3	Dermatological	608579
2698	1447	Stickler syndrome, type I, 108300 (3)	COL2A1	COL2A1	120140	12q13.11-q13.2	multiple	108300
2699	1447	Stickler syndrome, type II, 604841 (3)	COL11A1	COL11A1, STL2	120280	1p21	multiple	604841
2700	1447	Stickler syndrome, type III, 184840 (3)	COL11A2	COL11A2, STL3, DFNA13	120290	6p21.3	multiple	184840
2701	1449	Stomach cancer, 137215 (3)	KRAS2	KRAS2, RASK2	190070	12p12.1	Cancer	137215
2702	1454	Stroke, susceptibility to, 1, 606799 (3)	PDE4D	PDE4D, DPDE3, STRK1	600129	5q12	Cardiovascular	606799
2703	1454	Stroke, susceptibility to, 601367 (3)	ALOX5AP	ALOX5AP, FLAP	603700	13q12	Cardiovascular	601367
2704	1455	Stuve-Wiedemann syndrome/Schwartz-Jampel type 2 syndrome, 601559 (3)	LIFR	LIFR, STWS, SWS, SJS2	151443	5p13.1	multiple	601559
2705	1456	Subcortical laminal heteropia, X-linked, 300067 (3)	DCX	DCX, DBCN, LISX	300121	Xq22.3-q23	Neurological	300067
2706	1456	Subcortical laminar heterotopia (3)	PAFAH1B1	PAFAH1B1, LIS1	601545	17p13.3	Neurological	
2707	1457	Succinic semialdehyde dehydrogenase deficiency (3)	SSADH	SSADH	271980	6p22	Metabolic	
2708	1458	Sucrose intolerance (3)	SI	SI	222900	3q25-q26	Metabolic	
2709	1459	Sudden infant death with dysgenesis of the testes syndrome, 608800 (3)	TSPYL1	TSPYL1, TSPYL, SIDDT	604714	6q22-q23	Unclassified	608800
2710	1460	Sulfite oxidase deficiency, 272300 (3)	SUOX	SUOX	606887	Chr.12	Metabolic	272300
2711	1461	Superoxide dismutase, elevated extracellular (3)	SOD3	SOD3	185490	4p15.3-p15.1	Unclassified	
2712	1462	Supranuclear palsy, progressive, 601104 (3)	MAPT	MAPT, MTBT1, DDPAC, MSTD	157140	17q21.1	Neurological	601104
2713	1462	Supranuclear palsy, progressive atypical, 260540 (3)	MAPT	MAPT, MTBT1, DDPAC, MSTD	157140	17q21.1	Neurological	260540
2714	1463	Supravalvar aortic stenosis, 185500 (3)	ELN	ELN	130160	7q11.2	Cardiovascular	185500
2715	1464	Surfactant deficiency, neonatal, 267450 (3)	ABCA3	ABCA3, ABC3	601615	16p13.3	Respiratory	267450
2716	1464	Surfactant protein C deficiency (3)	SFTPC	SFTPC, SFTP2	178620	8p21	Respiratory	
2717	1465	Sutherland-Haan syndrome-like, 300465 (3)	ATRX	ATRX, XH2, XNP, MRXS3, SHS	300032	Xq13	multiple	300465
2718	1466	Sweat chloride elevation without CF (3)	CFTR	CFTR, ABCC7, CF, MRP7	602421	7q31.2	Unclassified	
2719	1467	Symphalangism, proximal, 185800 (3)	NOG	NOG, SYM1, SYNS1	602991	17q22	Skeletal	185800
2720	1468	Syndactyly, type III, 186100 (3)	GJA1	GJA1, CX43, ODDD, SDTY3, ODOD	121014	6q21-q23.2	Skeletal	186100
2721	1469	Synostoses syndrome, multiple, 1, 186500 (3)	NOG	NOG, SYM1, SYNS1	602991	17q22	multiple	186500
2722	1470	Synpolydactyly, 3/3'4, associated with metacarpal and metatarsal synostoses, 608180 (3)	FBLN1	FBLN1	135820	22q13.3	Skeletal	608180
2723	1470	Synpolydactyly, type II, 186000 (3)	HOXD13	HOXD13, HOX4I, SPD	142989	2q31-q32	Skeletal	186000
2724	1470	Synpolydactyly with foot anomalies, 186000 (3)	HOXD13	HOXD13, HOX4I, SPD	142989	2q31-q32	Skeletal	186000
2725	1471	Systemic lupus erythematosus, susceptibility, 152700 (3)	TNFSF6	TNFSF6, APT1LG1, FASL	134638	1q23	Immunological	152700
2726	1471	Systemic lupus erythematosus, susceptibility to, 152700 (3)	DNASE1	DNASE1, DNL1	125505	16p13.3	Immunological	152700
2727	1471	Systemic lupus erythematosus, susceptibility to, 152700 (3)	PTPN8	PTPN8, PEP, PTPN22, LYP	600716	1p13	Immunological	152700
2728	1471	Systemic lupus erythematosus, susceptibility to, 2, 605218, 152700 (3)	PDCD1	PDCD1, SLEB2	600244	2q37.3	Immunological	152700
2729	1472	Tall stature, susceptibility to (3)	MCM6	MCM6	601806	2q21	Skeletal	
2730	1473	Tangier disease, 205400 (3)	ABCA1	ABCA1, ABC1, HDLDT1, TGD	600046	9q22-q31	Metabolic	205400
2731	1475	Tarsal-carpal coalition syndrome, 186570 (3)	NOG	NOG, SYM1, SYNS1	602991	17q22	Skeletal	186570
2732	1476	Tauopathy and respiratory failure (3)	MAPT	MAPT, MTBT1, DDPAC, MSTD	157140	17q21.1	Neurological	
2733	1477	Tay-Sachs disease, 272800 (3)	HEXA	HEXA, TSD	606869	15q23-q24	Metabolic	272800
2734	1478	T-cell acute lymphoblastic leukemia (3)	BAX	BAX	600040	19q13.3-q13.4	Cancer	
2735	3478	T-cell immunodeficiency, congenital alopecia, and nail dystrophy (3)	WHN	WHN	600838	17q11-q12	Immunological	
2736	1478	T-cell prolymphocytic leukemia, sporadic (3)	ATM	ATM, ATA, AT1	607585	11q22.3	Cancer	
2737	1480	Temperature-sensitive apoptosis, cellular (3)	DAD1	DAD1	600243	14q11-q12	Unclassified	
2738	1482	Tetra-amelia, autosomal recessive, 273395 (3)	WNT3	WNT3, INT4	165330	17q21	multiple	273395
2739	1483	Tetralogy of Fallot, 187500 (3)	JAG1	JAG1, AGS, AHD	601920	20p12	Cardiovascular	187500
2740	1483	Tetralogy of Fallot, 187500 (3)	ZFPM2	ZFPM2, FOG2	603693	8q23	Cardiovascular	187500
2741	1483	Tetrology of Fallot, 187500 (3)	NKX2E	NKX2E, CSX	600584	5q34	Cardiovascular	187500
2742	1486	Thalassemia, alpha-(3)	HBA2	HBA2	141850	16pter-p13.3	Hematological	
2743	1486	Thalassemia-beta, dominant inclusion-body, 603902 (3)	HBB	HBB	141900	11p15.5	Hematological	603902
2744	1486	Thalassemia, delta-(3)	HBD	HBD	142000	11p15.5	Hematological	
2745	1486	Thalassemia due to Hb Lepore (3)	HBD	HBD	142000	11p15.5	Hematological	
2746	1486	Thalassemia, Hispanic gamma-delta-beta (3)	LCRB	LCRB	152424	11p15.5	Hematological	
2747	1486	Thalassemias, alpha-(3)	HBA1	HBA1	141800	16pter-p13.3	Hematological	
2748	1486	Thalassemias, beta-(3)	HBB	HBB	141900	11p15.5	Hematological	
2749	1490	Thanatophoric dysplasia, types I and II, 187600 (3)	FGFR3	FGFR3, ACH	134934	4p16.3	Skeletal	187600
2750	1491	Thiamine-responsive megaloblastic anemia syndrome, 249270 (3)	SLC19A2	SLC19A2, THTR1	603941	1q23.3	Hematological	249270
2751	1493	Thrombocythemia, essential, 187950 (3)	JAK2	JAK2	147796	9p24	Hematological	187950
2752	1493	Thrombocythemia, essential, 187950 (3)	THPO	THPO, MGDF, MPLLG, TPO	600044	3q26.3-q27	Hematological	187950
2753	1494	Thrombocytopenia-2, 188000 (3)	FLJ14813	FLJ14813, THC2	608221	10p12.1	Hematological	188000
2754	1494	Thrombocytopenia, congenital amegakaryocytic, 604498 (3)	MPL	MPL, TPOR, MPLV	159530	1p34	Hematological	604498
2755	1494	Thrombocytopenia, X-linked, 313900 (3)	WAS	WAS, IMD2, THC	300392	Xp11.23-p11.22	Hematological	313900
2756	1494	Thrombocytopenia, X-linked, intermittent, 313900 (3)	WAS	WAS, IMD2, THC	300392	Xp11.23-p11.22	Hematological	313900
2757	1494	Thromboembolism susceptibility due to factor V Leiden (3)	F5	F5	227400	1q23	Hematological	
2758	1497	Thrombophilia due to factor V Liverpool (3)	F5	F5	227400	1q23	Hematological	
2759	1497	Thrombophilia due to heparin cofactor II deficiency (3)	HCF2	HCF2, HC2, SERPIND1	142360	22q11	Hematological	
2760	1497	Thrombophilia due to HRG deficiency (3)	HRG	HRG	142640	3q27	Hematological	
2761	1497	Thrombophilia due to protein C deficiency (3)	PROC	PROC	176860	2q13-q14	Hematological	
2762	1497	Thrombophilia due to thrombomodulin defect (3)	THBD	THBD, THRM	188040	20p11.2	Hematological	
2763	1497	Thrombophilia, dysfibrinogenemic (3)	FGB	FGB	134830	4q28	Hematological	
2764	1497	Thrombophilia, dysfibrinogenemic (3)	FGG	FGG	134850	4q28	Hematological	
2765	1497	Thrombosis, hyperhomocysteinemic (3)	CBS	CBS	236200	21q22.3	Hematological	
2766	1497	Thrombotic thrombocytopenic purpura, familial, 274150 (3)	ADAMTS13	ADAMTS13, VWFCP, TTP	604134	9q34	Hematological	274150
2767	1494	Thrombycytosis, susceptibility to, 187950 (3)	MPL	MPL, TPOR, MPLV	159530	1p34	Hematological	187950
2768	1502	Thymine-uraciluria (3)	DPYD	DPYD, DPD	274270	1p22	Metabolic	
2769	1503	Thyroid adenoma, hyperfunctioning (3)	TSHR	TSHR	603372	14q31	Cancer	
2770	1503	Thyroid carcinoma (3)	TP53	TP53, P53, LFS1	191170	17p13.1	Cancer	
2771	1503	Thyroid carcinoma, follicular, 188470 (3)	MINPP1	MINPP1, HIPER1	605391	10q23	Cancer	188470
2772	1503	Thyroid carcinoma, follicular, 188470 (3)	PTEN	PTEN, MMAC1	601728	10q23.31	Cancer	188470
2773	1503	Thyroid carcinoma, follicular, somatic, 188470 (3)	HRAS	HRAS	190020	11p15.5	Cancer	188470
2774	1503	Thyroid carcinoma, papillary, 188550 (3)	GOLGA5	GOLGA5, RFG5, PTC5	606918	14q	Cancer	188550
2775	1503	Thyroid carcinoma, papillary, 188550 (3)	NCOA4	NCOA4, ELE1, PTC3	601984	10q11.2	Cancer	188550
2776	1503	Thyroid carcinoma, papillary, 188550 (3)	PCM1	PCM1, PTC4	600299	8p22-p21.3	Cancer	188550
2777	1503	Thyroid carcinoma, papillary, 188550 (3)	PRKAR1A	PRKAR1A, TSE1, CNC1, CAR	188830	17q23-q24	Cancer	188550
2778	1503	Thyroid carcinoma, papillary, 188550 (3)	TIF1G	TIF1G, RFG7, PTC7	605769	1p13	Cancer	188550
2779	1503	Thyroid carcinoma, papillary, 188550 (3)	TRIM24	TRIM24, TIF1, TIF1A, PTC6	603406	7q32-q34	Cancer	188550
2780	3503	Thyroid hormone organification defect IIA, 274500 (3)	TPO	TPO, TPX	606765	2p25	Endocrine	274500
2781	3503	Thyroid hormone resistance, 188570 (3)	THRB	THRB, ERBA2, THR1	190160	3p24.3	Endocrine	188570
2782	3503	Thyroid hormone resistance, autosomal recessive, 274300 (3)	THRB	THRB, ERBA2, THR1	190160	3p24.3	Endocrine	274300
2783	1504	Thyrotoxic periodic paralysis, susceptibility to, 188580 (3)	CACNA1S	CACNA1S, CACNL1A3, CCHL1A3	114208	1q32	Endocrine	188580
2784	1505	Thyrotropin-releasing hormone resistance, generalized (3)	TRHR	TRHR	188545	8q23	Endocrine	
2785	1506	Thyroxine-binding globulin deficiency (3)	TBG	TBG	314200	Xq22.2	Hematological	
2786	1508	Tietz syndrome, 103500 (3)	MITF	MITF, WS2A	156845	3p14.1-p12.3	multiple	103500
2787	1509	Timothy syndrome, 601005 (3)	CACNA1C	CACNA1C, CACNL1A1, CCHL1A1, TS	114205	12p13.3	multiple	601005
2788	1510	Toenail dystrophy, isolated, 607523 (3)	COL7A1	COL7A1	120120	3p21.3	Dermatological	607523
2789	1511	Tolbutamide poor metabolizer (3)	CYP2C9	CYP2C9	601130	10q24	Unclassified	
2790	3512	Total iodide organification defect, 274500 (3)	TPO	TPO, TPX	606765	2p25	Endocrine	274500
2791	1514	Townes-Brocks branchiootorenal-like syndrome, 107480 (3)	SALL1	SALL1, HSAL1, TBS	602218	16q12.1	multiple	107480
2792	1514	Townes-Brocks syndrome, 107480 (3)	SALL1	SALL1, HSAL1, TBS	602218	16q12.1	multiple	107480
2793	1515	Transaldolase deficiency, 606003 (3)	TALDO1	TALDO1	602063	11p15.5-p15.4	Metabolic	606003
2794	1516	Transcobalamin II deficiency (3)	TCN2	TCN2, TC2	275350	22q11.2-qter	Hematological	
2795	1518	Transient bullous of the newborn, 131705 (3)	COL7A1	COL7A1	120120	3p21.3	Dermatological	131705
2796	1519	Transposition of great arteries, dextro-looped, 217095 (3)	CFC1	CFC1, CRYPTIC, HTX2	605194	2q21.1	Developmental	217095
2797	1519	Transposition of the great arteries, dextro-looped, 608808 (3)	THRAP2	THRAP2, PROSIT240, TRAP240L, KIAA1025	608771	12q24	Developmental	608808
2798	1520	Treacher Collins mandibulofacial dysostosis, 154500 (3)	TCOF1	TCOF1, MFD1	606847	5q32-q33.1	Developmental	154500
2799	1521	Tremor, familial essential, 2, 602134 (3)	HS1BP3	HS1BP3, FLJ14249, ETM2	609359	2p24.1	Neurological	602134
2800	1522	Trichodontoosseous syndrome, 190320 (3)	DLX3	DLX3, TDO	600525	17q21.3-q22	multiple	190320
2801	1524	Trichorhinophalangeal syndrome, type I, 190350 (3)	TRPS1	TRPS1	604386	8q24.12	Developmental	190350
2802	1524	Trichorhinophalangeal syndrome, type III, 190351 (3)	TRPS1	TRPS1	604386	8q24.12	Developmental	190351
2803	1525	Trichothiodystrophy (3)	ERCC3	ERCC3, XPB	133510	2q21	Dermatological	
2804	1525	Trichothiodystrophy, 601675 (3)	ERCC2	ERCC2, EM9	126340	19q13.2-q13.3	Dermatological	601675
2805	1525	Trichothiodystrophy, complementation group A, 601675 (3)	TGF2H5	TGF2H5, TTDA, TFB5, C6orf175	608780	6p25.3	Dermatological	601675
2806	1525	Trichothiodystrophy, nonphotosensitive 1, 234050 (3)	TTDN1	TTDN1, C7orf11, ABHS	609188	7p14	Dermatological	234050
2807	1526	Trifunctional protein deficiency, type 1 (3)	HADHA	HADHA, MTPA	600890	2p23	Metabolic	1
2808	1526	Trifunctional protein deficiency, type II (3)	HADHB	HADHB	143450	2p23	Metabolic	
2809	1528	Trismus-pseudocomptodactyly syndrome, 158300 (3)	MYH8	MYH8	160741	17p13.1	multiple	158300
2810	1529	Tropical calcific pancreatitis, 608189 (3)	SPINK1	SPINK1, PSTI, PCTT, TATI	167790	5q32	Gastrointestinal	608189
2811	1530	Troyer syndrome, 275900 (3)	SPG20	SPG20	607111	13q12.3	Neurological	275900
2812	1534	TSC2 angiomyolipomas, renal, modifier of, 191100 (3)	IFNG	IFNG	147570	12q14	multiple	191100
2813	1533	Tuberculosis, susceptibility to (3)	IFNGR1	IFNGR1	107470	6q23-q24	Respiratory	
2814	1533	Tuberculosis, susceptibility to, 607948 (3)	IFNG	IFNG	147570	12q14	Respiratory	607948
2815	1534	Tuberous sclerosis-1, 191100 (3)	TSC1	TSC1, LAM	605284	9q34	multiple	191100
2816	1534	Tuberous sclerosis-2, 191100 (3)	TSC2	TSC2, LAM	191092	16p13.3	multiple	191100
2817	1536	Turcot syndrome, 276300 (3)	APC	APC, GS, FPC	175100	5q21-q22	Cancer	276300
2818	1536	Turcot syndrome with glioblastoma, 276300 (3)	MLH1	MLH1, COCA2, HNPCC2	120436	3p21.3	Cancer	276300
2819	1536	Turcot syndrome with glioblastoma, 276300 (3)	PMS2	PMS2, PMSL2, HNPCC4	600259	7p22	Cancer	276300
2820	1538	Twinning, dizygotic, 276400 (3)	FSHR	FSHR, ODG1	136435	2p21-p16	Unclassified	276400
2821	1540	Tyrosinemia, type I (3)	FAH	FAH	276700	15q23-q25	Metabolic	
2822	1540	Tyrosinemia, type II (3)	TAT	TAT	276600	16q22.1-q22.3	Metabolic	
2823	1540	Tyrosinemia, type III (3)	HPD	HPD	276710	12q24-qter	Metabolic	
2824	1542	Ullrich congenital muscular dystrophy, 254090 (3)	COL6A1	COL6A1, OPLL	120220	21q22.3	Muscular	254090
